1.0000000000000000,-0.0000859001873017,-0.0043834818548167,-0.0029685387888024,-0.0002684612511658,-0.2054625776735864,-0.3106536294264773,-0.0088393191060782,-0.0001104043718117,-0.1994100445182049
-0.0000859001873017,1.0000000000000000,0.0000000000000000,0.0000000000000000,-0.4105380495863961,-0.0002179253550623,-0.0001669123304880,-0.0000555231558519,-0.5694119915822394,-0.0002217829051313
-0.0043834818548167,0.0000000000000000,1.0000000000000000,-0.6023313164595767,-0.0000556524936023,-0.0041514650068176,-0.0035077975253914,-0.4881376103182189,0.0000000000000000,-0.0049185549213587
-0.0029685387888024,0.0000000000000000,-0.6023313164595767,1.0000000000000000,0.0000000000000000,-0.0028774412484600,-0.0024097310951374,-0.3597125191327126,0.0000000000000000,-0.0034120631145015
-0.0002684612511658,-0.4105380495863961,-0.0000556524936023,0.0000000000000000,1.0000000000000000,-0.0006705621113470,-0.0005194241846954,-0.0001300070074616,-0.5130755836237577,-0.0006778638750152
-0.2054625776735863,-0.0002179253550623,-0.0041514650068176,-0.0028774412484600,-0.0006705621113470,1.0000000000000000,-0.3823078722831117,-0.0093458596094220,-0.0002711001822149,-0.4874970639048501
-0.3106536294264773,-0.0001669123304880,-0.0035077975253914,-0.0024097310951374,-0.0005194241846954,-0.3823078722831116,1.0000000000000000,-0.0076951179201274,-0.0002123286599068,-0.3498754764311102
-0.0088393191060782,-0.0000555231558519,-0.4881376103182189,-0.3597125191327126,-0.0001300070074616,-0.0093458596094220,-0.0076951179201274,1.0000000000000000,-0.0000506639707117,-0.0110938682532561
-0.0001104043718117,-0.5694119915822395,0.0000000000000000,0.0000000000000000,-0.5130755836237577,-0.0002711001822149,-0.0002123286599068,-0.0000506639707117,1.0000000000000000,-0.0002726112899846
-0.1994100445182049,-0.0002217829051313,-0.0049185549213587,-0.0034120631145015,-0.0006778638750152,-0.4874970639048501,-0.3498754764311102,-0.0110938682532561,-0.0002726112899846,1.0000000000000000
